ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,ProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,Description,StartDate,EndDate,Status
282,FR-R38B-48,14.0,LB ,CM ,"LL Road Frame - Black, 48",176.1997,True,Black,500,375,297.6346,48,48-52 CM,2.36,1,R ,178.5808,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2011-07-01,2007-12-28,
283,FR-R38B-48,14.0,LB ,CM ,"LL Road Frame - Black, 48",170.1428,True,Black,500,375,306.5636,48,48-52 CM,2.36,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2012-07-01,2008-12-27,
284,FR-R38B-48,14.0,LB ,CM ,"LL Road Frame - Black, 48",204.6251,True,Black,500,375,337.22,48,48-52 CM,2.36,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2013-07-01,,Current
285,FR-R38B-52,14.0,LB ,CM ,"LL Road Frame - Black, 52",176.1997,True,Black,500,375,297.6346,52,48-52 CM,2.4,1,R ,178.5808,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2011-07-01,2007-12-28,
286,FR-R38B-52,14.0,LB ,CM ,"LL Road Frame - Black, 52",170.1428,True,Black,500,375,306.5636,52,48-52 CM,2.4,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2012-07-01,2008-12-27,
287,FR-R38B-52,14.0,LB ,CM ,"LL Road Frame - Black, 52",204.6251,True,Black,500,375,337.22,52,48-52 CM,2.4,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2013-07-01,,Current
288,FR-M94S-42,12.0,LB ,CM ,"HL Mountain Frame - Silver, 42",623.8403,True,Silver,500,375,1204.3248,42,42-46 CM,2.72,1,M ,722.5949,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2011-07-01,2007-12-28,
289,FR-M94S-42,12.0,LB ,CM ,"HL Mountain Frame - Silver, 42",660.9142,True,Silver,500,375,1240.4545,42,42-46 CM,2.72,1,M ,744.2727,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2012-07-01,2008-12-27,
290,FR-M94S-42,12.0,LB ,CM ,"HL Mountain Frame - Silver, 42",747.2002,True,Silver,500,375,1364.5,42,42-46 CM,2.72,1,M ,818.7,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2013-07-01,,Current
291,FR-M94S-44,12.0,LB ,CM ,"HL Mountain Frame - Silver, 44",706.811,True,Silver,500,375,1364.5,44,42-46 CM,2.76,1,M ,818.7,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2011-07-01,2007-12-28,
292,FR-M94S-52,12.0,LB ,CM ,"HL Mountain Frame - Silver, 48",706.811,True,Silver,500,375,1364.5,48,48-52 CM,2.8,1,M ,818.7,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2011-07-01,2007-12-28,
293,FR-M94S-46,12.0,LB ,CM ,"HL Mountain Frame - Silver, 46",623.8403,True,Silver,500,375,1204.3248,46,42-46 CM,2.84,1,M ,722.5949,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2011-07-01,2007-12-28,
294,FR-M94S-46,12.0,LB ,CM ,"HL Mountain Frame - Silver, 46",660.9142,True,Silver,500,375,1240.4545,46,42-46 CM,2.84,1,M ,744.2727,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2012-07-01,2008-12-27,
295,FR-M94S-46,12.0,LB ,CM ,"HL Mountain Frame - Silver, 46",747.2002,True,Silver,500,375,1364.5,46,42-46 CM,2.84,1,M ,818.7,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2013-07-01,,Current
296,FR-M94B-42,12.0,LB ,CM ,"HL Mountain Frame - Black, 42",617.0281,True,Black,500,375,1191.1739,42,42-46 CM,2.72,1,M ,714.7043,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2011-07-01,2007-12-28,
297,FR-M94B-42,12.0,LB ,CM ,"HL Mountain Frame - Black, 42",653.6971,True,Black,500,375,1226.9091,42,42-46 CM,2.72,1,M ,736.1455,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2012-07-01,2008-12-27,
298,FR-M94B-42,12.0,LB ,CM ,"HL Mountain Frame - Black, 42",739.041,True,Black,500,375,1349.6,42,42-46 CM,2.72,1,M ,809.76,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2013-07-01,,Current
299,FR-M94B-44,12.0,LB ,CM ,"HL Mountain Frame - Black, 44",699.0928,True,Black,500,375,1349.6,44,42-46 CM,2.76,1,M ,809.76,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2011-07-01,2007-12-28,
300,FR-M94B-48,12.0,LB ,CM ,"HL Mountain Frame - Black, 48",699.0928,True,Black,500,375,1349.6,48,48-52 CM,2.8,1,M ,809.76,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2011-07-01,2007-12-28,
301,FR-M94B-46,12.0,LB ,CM ,"HL Mountain Frame - Black, 46",617.0281,True,Black,500,375,1191.1739,46,42-46 CM,2.84,1,M ,714.7043,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2011-07-01,2007-12-28,
302,FR-M94B-46,12.0,LB ,CM ,"HL Mountain Frame - Black, 46",653.6971,True,Black,500,375,1226.9091,46,42-46 CM,2.84,1,M ,736.1455,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2012-07-01,2008-12-27,
303,FR-M94B-46,12.0,LB ,CM ,"HL Mountain Frame - Black, 46",739.041,True,Black,500,375,1349.6,46,42-46 CM,2.84,1,M ,809.76,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2013-07-01,,Current
304,FR-M94B-38,12.0,LB ,CM ,"HL Mountain Frame - Black, 38",617.0281,True,Black,500,375,1191.1739,38,38-40 CM,2.68,2,M ,714.7043,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2011-07-01,2007-12-28,
305,FR-M94B-38,12.0,LB ,CM ,"HL Mountain Frame - Black, 38",653.6971,True,Black,500,375,1226.9091,38,38-40 CM,2.68,2,M ,736.1455,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2012-07-01,2008-12-27,
306,FR-M94B-38,12.0,LB ,CM ,"HL Mountain Frame - Black, 38",739.041,True,Black,500,375,1349.6,38,38-40 CM,2.68,2,M ,809.76,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2013-07-01,,Current
307,FR-M94S-38,12.0,LB ,CM ,"HL Mountain Frame - Silver, 38",623.8403,True,Silver,500,375,1204.3248,38,38-40 CM,2.68,2,M ,722.5949,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2011-07-01,2007-12-28,
308,FR-M94S-38,12.0,LB ,CM ,"HL Mountain Frame - Silver, 38",660.9142,True,Silver,500,375,1240.4545,38,38-40 CM,2.68,2,M ,744.2727,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2012-07-01,2008-12-27,
309,FR-M94S-38,12.0,LB ,CM ,"HL Mountain Frame - Silver, 38",747.2002,True,Silver,500,375,1364.5,38,38-40 CM,2.68,2,M ,818.7,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2013-07-01,,Current
310,BK-R93R-62,2.0,LB ,CM ,"Road-150 Red, 62",2171.2942,True,Red,100,75,3578.27,62,60-62 CM,15.0,4,R ,2146.962,H ,U ,Road-150,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01,2007-12-28,
311,BK-R93R-44,2.0,LB ,CM ,"Road-150 Red, 44",2171.2942,True,Red,100,75,3578.27,44,42-46 CM,13.77,4,R ,2146.962,H ,U ,Road-150,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01,2007-12-28,
312,BK-R93R-48,2.0,LB ,CM ,"Road-150 Red, 48",2171.2942,True,Red,100,75,3578.27,48,48-52 CM,14.13,4,R ,2146.962,H ,U ,Road-150,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01,2007-12-28,
313,BK-R93R-52,2.0,LB ,CM ,"Road-150 Red, 52",2171.2942,True,Red,100,75,3578.27,52,48-52 CM,14.42,4,R ,2146.962,H ,U ,Road-150,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01,2007-12-28,
314,BK-R93R-56,2.0,LB ,CM ,"Road-150 Red, 56",2171.2942,True,Red,100,75,3578.27,56,54-58 CM,14.68,4,R ,2146.962,H ,U ,Road-150,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01,2007-12-28,
315,BK-R68R-58,2.0,LB ,CM ,"Road-450 Red, 58",884.7083,True,Red,100,75,1457.99,58,54-58 CM,17.79,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01,2007-12-28,
316,BK-R68R-60,2.0,LB ,CM ,"Road-450 Red, 60",884.7083,True,Red,100,75,1457.99,60,60-62 CM,17.9,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01,2007-12-28,
317,BK-R68R-44,2.0,LB ,CM ,"Road-450 Red, 44",884.7083,True,Red,100,75,1457.99,44,42-46 CM,16.77,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01,2007-12-28,
318,BK-R68R-48,2.0,LB ,CM ,"Road-450 Red, 48",884.7083,True,Red,100,75,1457.99,48,48-52 CM,17.13,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01,2007-12-28,
319,BK-R68R-52,2.0,LB ,CM ,"Road-450 Red, 52",884.7083,True,Red,100,75,1457.99,52,48-52 CM,17.42,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01,2007-12-28,
320,BK-R50R-58,2.0,LB ,CM ,"Road-650 Red, 58",413.1463,True,Red,100,75,699.0982,58,54-58 CM,19.79,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,
321,BK-R50R-58,2.0,LB ,CM ,"Road-650 Red, 58",486.7066,True,Red,100,75,782.99,58,54-58 CM,19.79,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,
322,BK-R50R-60,2.0,LB ,CM ,"Road-650 Red, 60",413.1463,True,Red,100,75,699.0982,60,60-62 CM,19.9,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,
323,BK-R50R-60,2.0,LB ,CM ,"Road-650 Red, 60",486.7066,True,Red,100,75,782.99,60,60-62 CM,19.9,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,
324,BK-R50R-62,2.0,LB ,CM ,"Road-650 Red, 62",413.1463,True,Red,100,75,699.0982,62,60-62 CM,20.0,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,
325,BK-R50R-62,2.0,LB ,CM ,"Road-650 Red, 62",486.7066,True,Red,100,75,782.99,62,60-62 CM,20.0,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,
326,BK-R50R-44,2.0,LB ,CM ,"Road-650 Red, 44",413.1463,True,Red,100,75,699.0982,44,42-46 CM,18.77,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,
327,BK-R50R-44,2.0,LB ,CM ,"Road-650 Red, 44",486.7066,True,Red,100,75,782.99,44,42-46 CM,18.77,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,
328,BK-R50R-48,2.0,LB ,CM ,"Road-650 Red, 48",413.1463,True,Red,100,75,699.0982,48,48-52 CM,19.13,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,
329,BK-R50R-48,2.0,LB ,CM ,"Road-650 Red, 48",486.7066,True,Red,100,75,782.99,48,48-52 CM,19.13,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,
330,BK-R50R-52,2.0,LB ,CM ,"Road-650 Red, 52",413.1463,True,Red,100,75,699.0982,52,48-52 CM,19.42,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,
331,BK-R50R-52,2.0,LB ,CM ,"Road-650 Red, 52",486.7066,True,Red,100,75,782.99,52,48-52 CM,19.42,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,
332,BK-R50B-58,2.0,LB ,CM ,"Road-650 Black, 58",413.1463,True,Black,100,75,699.0982,58,54-58 CM,19.79,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,
333,BK-R50B-58,2.0,LB ,CM ,"Road-650 Black, 58",486.7066,True,Black,100,75,782.99,58,54-58 CM,19.79,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,
334,BK-R50B-60,2.0,LB ,CM ,"Road-650 Black, 60",413.1463,True,Black,100,75,699.0982,60,60-62 CM,19.9,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,
335,BK-R50B-60,2.0,LB ,CM ,"Road-650 Black, 60",486.7066,True,Black,100,75,782.99,60,60-62 CM,19.9,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,
336,BK-R50B-62,2.0,LB ,CM ,"Road-650 Black, 62",413.1463,True,Black,100,75,699.0982,62,60-62 CM,20.0,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,
337,BK-R50B-62,2.0,LB ,CM ,"Road-650 Black, 62",486.7066,True,Black,100,75,782.99,62,60-62 CM,20.0,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,
338,BK-R50B-44,2.0,LB ,CM ,"Road-650 Black, 44",413.1463,True,Black,100,75,699.0982,44,42-46 CM,18.77,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,
339,BK-R50B-44,2.0,LB ,CM ,"Road-650 Black, 44",486.7066,True,Black,100,75,782.99,44,42-46 CM,18.77,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,
340,BK-R50B-48,2.0,LB ,CM ,"Road-650 Black, 48",413.1463,True,Black,100,75,699.0982,48,48-52 CM,19.13,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,
341,BK-R50B-48,2.0,LB ,CM ,"Road-650 Black, 48",486.7066,True,Black,100,75,782.99,48,48-52 CM,19.13,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,
342,BK-R50B-52,2.0,LB ,CM ,"Road-650 Black, 52",413.1463,True,Black,100,75,699.0982,52,48-52 CM,19.42,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01,2007-12-28,
343,BK-R50B-52,2.0,LB ,CM ,"Road-650 Black, 52",486.7066,True,Black,100,75,782.99,52,48-52 CM,19.42,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01,2008-12-27,
344,BK-M82S-38,1.0,LB ,CM ,"Mountain-100 Silver, 38",1912.1544,True,Silver,100,75,3399.99,38,38-40 CM,20.35,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,
345,BK-M82S-42,1.0,LB ,CM ,"Mountain-100 Silver, 42",1912.1544,True,Silver,100,75,3399.99,42,42-46 CM,20.77,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,
346,BK-M82S-44,1.0,LB ,CM ,"Mountain-100 Silver, 44",1912.1544,True,Silver,100,75,3399.99,44,42-46 CM,21.13,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,
347,BK-M82S-48,1.0,LB ,CM ,"Mountain-100 Silver, 48",1912.1544,True,Silver,100,75,3399.99,48,48-52 CM,21.42,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,
348,BK-M82B-38,1.0,LB ,CM ,"Mountain-100 Black, 38",1898.0944,True,Black,100,75,3374.99,38,38-40 CM,20.35,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,
349,BK-M82B-42,1.0,LB ,CM ,"Mountain-100 Black, 42",1898.0944,True,Black,100,75,3374.99,42,42-46 CM,20.77,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,
350,BK-M82B-44,1.0,LB ,CM ,"Mountain-100 Black, 44",1898.0944,True,Black,100,75,3374.99,44,42-46 CM,21.13,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,
351,BK-M82B-48,1.0,LB ,CM ,"Mountain-100 Black, 48",1898.0944,True,Black,100,75,3374.99,48,48-52 CM,21.42,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01,2007-12-28,
352,BK-M68S-38,1.0,LB ,CM ,"Mountain-200 Silver, 38",1117.8559,True,Silver,100,75,2071.4196,38,38-40 CM,23.35,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01,2008-12-27,
353,BK-M68S-38,1.0,LB ,CM ,"Mountain-200 Silver, 38",1265.6195,True,Silver,100,75,2319.99,38,38-40 CM,23.35,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01,,Current
354,BK-M68S-42,1.0,LB ,CM ,"Mountain-200 Silver, 42",1117.8559,True,Silver,100,75,2071.4196,42,42-46 CM,23.77,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01,2008-12-27,
355,BK-M68S-42,1.0,LB ,CM ,"Mountain-200 Silver, 42",1265.6195,True,Silver,100,75,2319.99,42,42-46 CM,23.77,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01,,Current
356,BK-M68S-46,1.0,LB ,CM ,"Mountain-200 Silver, 46",1117.8559,True,Silver,100,75,2071.4196,46,42-46 CM,24.13,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01,2008-12-27,
357,BK-M68S-46,1.0,LB ,CM ,"Mountain-200 Silver, 46",1265.6195,True,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01,,Current
358,BK-M68B-38,1.0,LB ,CM ,"Mountain-200 Black, 38",1105.81,True,Black,100,75,2049.0982,38,38-40 CM,23.35,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01,2008-12-27,
359,BK-M68B-38,1.0,LB ,CM ,"Mountain-200 Black, 38",1251.9813,True,Black,100,75,2294.99,38,38-40 CM,23.35,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01,,Current
360,BK-M68B-42,1.0,LB ,CM ,"Mountain-200 Black, 42",1105.81,True,Black,100,75,2049.0982,42,42-46 CM,23.77,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01,2008-12-27,
361,BK-M68B-42,1.0,LB ,CM ,"Mountain-200 Black, 42",1251.9813,True,Black,100,75,2294.99,42,42-46 CM,23.77,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01,,Current
362,BK-M68B-46,1.0,LB ,CM ,"Mountain-200 Black, 46",1105.81,True,Black,100,75,2049.0982,46,42-46 CM,24.13,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01,2008-12-27,
363,BK-M68B-46,1.0,LB ,CM ,"Mountain-200 Black, 46",1251.9813,True,Black,100,75,2294.99,46,42-46 CM,24.13,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01,,Current
364,BK-M47B-38,1.0,LB ,CM ,"Mountain-300 Black, 38",598.4354,True,Black,100,75,1079.99,38,38-40 CM,25.35,4,M ,647.994,M ,U ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012-07-01,2008-12-27,
365,BK-M47B-40,1.0,LB ,CM ,"Mountain-300 Black, 40",598.4354,True,Black,100,75,1079.99,40,38-40 CM,25.77,4,M ,647.994,M ,U ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012-07-01,2008-12-27,
